sale_id,date_id,customer_id,product_id,store_id,employee_id,promotion_id,quantity,sales_amount,cost,discount,profit,payment_method,delivery_days,returned,review_rating
38058,772,1625,199,6,108,20,3,1980.75,1277.56,104.25,703.19,Card,0,0,4
38059,783,552,234,5,98,8,2,5086.4,3918.34,897.6,1168.06,UPI,3,0,3
38060,190,1326,203,6,51,1,4,5984.0,4092.52,0.0,1891.48,UPI,10,0,2
38061,114,682,232,1,18,5,5,5274.0,3474.8,586.0,1799.2,Cash,6,0,1
38062,953,439,11,11,31,13,3,7341.3,4406.89,815.7,2934.41,UPI,8,0,5
38063,254,572,184,9,149,15,2,91.2,69.08,4.8,22.12,UPI,9,0,4
38064,1006,1599,45,2,62,5,2,3020.4,2285.5,335.6,734.9,Cash,6,0,4
38065,1043,255,241,4,42,5,4,2401.2,1728.23,266.8,672.97,Cash,5,0,2
38066,968,1642,57,5,45,6,1,67.2,53.43,28.8,13.77,Cash,10,0,3
38067,203,672,36,11,73,20,1,482.6,346.94,25.4,135.66,UPI,1,0,1
38068,1084,725,242,3,101,16,5,9861.0,6229.18,519.0,3631.82,Online,6,1,3
38069,54,1449,105,9,104,20,4,4430.8,2503.47,233.2,1927.33,Online,10,0,3
38070,652,806,231,1,32,7,4,2534.0,1859.96,1086.0,674.04,UPI,0,0,3
38071,68,1418,55,10,28,18,3,185.25,107.06,9.75,78.19,Online,1,1,5
38072,128,395,190,8,77,12,5,6239.0,4479.12,1101.0,1759.88,Card,0,0,4
38073,1034,210,99,8,45,6,3,2091.6,1237.44,896.4,854.16,UPI,5,0,3
38074,192,1966,93,9,47,4,4,370.8,269.76,41.2,101.04,Online,9,0,5
38075,1060,6,155,2,81,2,3,6401.25,4853.15,2133.75,1548.1,Card,2,0,5
38076,875,642,184,4,94,7,3,100.8,55.81,43.2,44.99,Card,5,0,5
38077,974,1611,48,9,119,13,1,1117.8,736.49,124.2,381.31,Card,2,0,5
38078,440,1015,85,1,148,20,4,8747.6,6310.34,460.4,2437.26,Cash,4,0,2
38079,10,942,27,5,94,4,4,9885.6,5449.86,1098.4,4435.74,Online,3,0,1
38080,812,637,142,3,118,8,2,404.6,261.44,71.4,143.16,Card,1,0,1
38081,65,485,195,1,49,17,2,258.0,167.1,86.0,90.9,Card,5,0,2
38082,971,727,191,1,103,1,1,646.0,492.95,0.0,153.05,UPI,9,0,5
38083,644,522,77,1,45,3,2,2110.4,1286.94,527.6,823.46,UPI,6,0,1
38084,839,920,238,5,89,3,4,6531.2,4253.3,1632.8,2277.9,Card,7,0,5
38085,580,1017,262,7,115,10,3,1053.0,581.31,351.0,471.69,Cash,4,0,2
38086,692,893,179,11,12,15,4,8679.2,4903.56,456.8,3775.64,UPI,9,1,1
38087,249,636,31,3,114,11,3,6139.2,4074.36,1534.8,2064.84,Cash,10,0,1
38088,266,635,72,6,115,20,1,2826.25,1699.5,148.75,1126.75,Card,7,0,4
38089,527,895,258,5,109,16,5,9419.25,6916.76,495.75,2502.49,Cash,0,0,4
38090,692,617,140,11,35,10,1,965.25,565.59,321.75,399.66,Cash,6,1,4
38091,616,1546,105,11,106,12,2,1982.2,1263.01,349.8,719.19,UPI,8,1,3
38092,1061,1122,100,5,138,6,5,5575.5,3403.63,2389.5,2171.87,Online,7,0,3
38093,774,1566,35,10,48,10,2,2859.0,2213.74,953.0,645.26,Card,2,0,1
38094,131,586,265,5,116,20,3,8484.45,5374.35,446.55,3110.1,Card,5,0,3
38095,609,1593,12,9,148,3,1,567.2,354.57,141.8,212.63,UPI,9,0,5
38096,579,407,198,6,26,13,2,419.4,233.81,46.6,185.59,UPI,1,0,4
38097,457,490,241,10,61,6,5,2334.5,1426.33,1000.5,908.17,Card,0,0,1
38098,1087,532,200,7,96,10,2,513.0,291.1,171.0,221.9,Card,5,0,5
38099,583,1006,113,7,14,5,3,2030.4,1142.36,225.6,888.04,UPI,0,0,3
38100,824,1173,83,11,110,4,3,4392.9,2930.0,488.1,1462.9,Cash,7,0,4
38101,16,572,235,1,103,14,5,7280.0,4885.32,3120.0,2394.68,Cash,5,0,4
38102,692,1556,20,5,124,12,4,10087.8,6477.9,1780.2,3609.9,Card,2,1,3
38103,585,1339,129,11,79,6,1,210.7,160.61,90.3,50.09,Online,10,0,3
38104,901,1511,176,6,5,8,2,3663.5,2391.23,646.5,1272.27,UPI,4,0,4
38105,633,1649,212,5,48,8,5,11075.5,8172.68,1954.5,2902.82,UPI,6,0,5
38106,91,1910,245,1,132,5,4,7909.2,5168.22,878.8,2740.98,Online,2,0,3
38107,1072,1749,255,2,146,18,4,9386.0,6770.78,494.0,2615.22,Cash,9,0,1
38108,1010,721,152,5,62,2,4,6057.0,3734.15,2019.0,2322.85,Card,8,0,4
38109,806,1778,250,9,93,16,5,7424.25,4481.94,390.75,2942.31,Card,8,0,1
38110,205,799,211,10,81,9,2,5616.4,3247.34,295.6,2369.06,Cash,7,0,4
38111,332,547,169,3,59,15,1,1557.05,1140.73,81.95,416.32,Cash,7,0,3
38112,671,455,78,2,3,13,5,5269.5,3737.6,585.5,1531.9,Cash,8,0,5
38113,528,999,141,10,124,12,3,5992.5,4673.04,1057.5,1319.46,Online,3,0,4
38114,1046,869,60,4,7,4,4,6051.6,3437.96,672.4,2613.64,Online,6,0,3
38115,280,1297,32,1,33,13,2,5036.4,3731.55,559.6,1304.85,Card,6,1,4
38116,56,1336,93,8,103,14,5,360.5,202.76,154.5,157.74,Card,8,1,2
38117,84,362,107,10,33,10,1,1239.0,970.36,413.0,268.64,Card,8,0,4
38118,901,1634,77,8,84,19,5,6265.25,4375.83,329.75,1889.42,UPI,10,0,3
38119,823,949,48,10,5,1,2,2484.0,1386.11,0.0,1097.89,UPI,9,0,2
38120,83,798,58,2,5,7,1,1731.1,1086.18,741.9,644.92,Cash,6,0,4
38121,175,539,28,8,89,10,4,3741.0,2674.67,1247.0,1066.33,UPI,8,0,1
38122,813,1212,263,4,40,11,5,11856.0,9137.27,2964.0,2718.73,Card,10,0,1
38123,825,1074,233,1,97,17,4,1026.0,631.33,342.0,394.67,Cash,4,0,3
38124,512,391,173,6,99,8,2,2776.1,1954.35,489.9,821.75,Online,0,0,3
38125,1018,516,83,6,69,12,2,2765.9,1638.0,488.1,1127.9,UPI,2,1,2
38126,993,1477,91,5,102,10,5,8730.0,6742.78,2910.0,1987.22,Online,2,1,4
38127,851,906,152,5,57,16,1,1918.05,1523.83,100.95,394.22,Cash,8,0,4
38128,210,1768,244,8,30,18,3,3021.0,1765.22,159.0,1255.78,Online,2,0,4
38129,296,891,156,7,100,7,5,10206.0,7642.08,4374.0,2563.92,Online,1,0,5
38130,281,905,267,2,137,12,4,3624.4,2491.93,639.6,1132.47,Cash,7,0,4
38131,531,1687,40,3,10,6,3,5558.7,3912.42,2382.3,1646.28,Cash,1,0,3
38132,775,557,35,9,48,11,2,3049.6,1951.66,762.4,1097.94,UPI,5,0,1
38133,948,1171,25,7,135,3,3,5558.4,4424.1,1389.6,1134.3,UPI,7,0,4
38134,821,1683,196,7,28,9,2,2224.9,1410.9,117.1,814.0,UPI,2,0,4
38135,501,779,154,6,146,1,4,2200.0,1417.47,0.0,782.53,Cash,4,1,3
38136,605,815,122,11,127,13,1,1647.0,1206.58,183.0,440.42,Online,0,0,5
38137,576,1260,135,4,92,19,3,6110.4,3879.85,321.6,2230.55,Online,8,1,4
38138,571,162,270,3,142,17,1,865.5,489.2,288.5,376.3,Cash,3,0,5
38139,774,1392,212,5,77,7,5,9121.0,5067.4,3909.0,4053.6,Cash,9,0,5
38140,1031,1555,108,9,109,3,1,2281.6,1497.47,570.4,784.13,UPI,7,1,5
38141,1024,1008,251,4,117,18,5,3538.75,2403.22,186.25,1135.53,UPI,10,0,4
38142,665,399,14,5,38,15,5,12777.5,7210.45,672.5,5567.05,UPI,7,0,1
38143,359,1866,21,9,14,11,2,652.8,488.62,163.2,164.18,Card,10,1,3
38144,560,618,148,10,63,8,3,3141.6,1908.05,554.4,1233.55,Cash,0,0,2
38145,479,1164,85,5,105,14,3,4834.2,3762.31,2071.8,1071.89,Cash,8,0,1
38146,624,482,11,1,26,9,3,7749.15,5938.7,407.85,1810.45,Card,4,1,2
38147,366,711,208,11,10,3,3,5812.8,3499.05,1453.2,2313.75,Cash,2,0,2
38148,130,1193,131,5,129,2,5,7923.75,4618.51,2641.25,3305.24,Online,4,0,2
38149,914,45,11,10,95,6,1,1903.3,1448.59,815.7,454.71,UPI,5,0,1
38150,466,1996,269,11,133,10,5,2932.5,2278.09,977.5,654.41,Card,6,0,5
38151,14,1647,219,4,53,16,5,589.0,410.5,31.0,178.5,Cash,4,0,1
38152,838,1220,34,8,101,15,1,1362.3,1073.22,71.7,289.08,Online,6,0,4
38153,214,1617,17,8,40,20,1,1452.55,1062.94,76.45,389.61,Cash,4,0,4
38154,461,988,145,10,51,13,3,7028.1,4121.36,780.9,2906.74,Cash,5,0,3
38155,945,1022,110,8,74,11,5,2304.0,1291.14,576.0,1012.86,Online,4,0,1
38156,448,374,7,6,140,4,2,127.8,79.03,14.2,48.77,UPI,2,1,3
38157,757,53,53,4,131,2,4,8799.0,5628.36,2933.0,3170.64,Online,0,0,4
38158,839,1306,153,9,41,16,3,641.25,391.1,33.75,250.15,UPI,5,0,3
38159,263,495,171,7,111,8,4,5701.8,3988.07,1006.2,1713.73,Card,10,0,2
38160,796,311,39,11,29,10,5,5036.25,3139.73,1678.75,1896.52,Card,4,0,4
38161,1087,61,83,11,72,16,5,7728.25,4725.49,406.75,3002.76,UPI,2,1,4
38162,177,1867,202,2,54,19,4,1991.2,1141.25,104.8,849.95,UPI,8,0,2
38163,383,407,36,3,135,16,3,1447.8,819.12,76.2,628.68,Cash,5,0,4
38164,1080,1626,58,5,69,1,3,7419.0,5653.6,0.0,1765.4,Cash,10,0,2
38165,634,1404,144,8,27,16,2,5660.1,4371.81,297.9,1288.29,Card,2,0,3
38166,1022,254,270,4,76,1,3,3462.0,2178.33,0.0,1283.67,Online,10,0,3
38167,717,1561,7,4,95,20,2,134.9,88.85,7.1,46.05,Cash,10,0,1
38168,82,589,19,7,102,17,1,1839.0,1345.37,613.0,493.63,Cash,4,0,2
38169,283,701,109,2,114,4,3,2810.7,1810.13,312.3,1000.57,UPI,10,0,1
38170,268,1513,148,5,12,8,3,3141.6,2227.78,554.4,913.82,Cash,8,1,4
38171,127,1004,121,6,1,11,1,712.0,407.26,178.0,304.74,Cash,5,0,3
38172,854,252,85,8,1,19,3,6560.7,4303.61,345.3,2257.09,UPI,0,0,3
38173,887,1386,228,4,4,9,5,6678.5,4242.47,351.5,2436.03,Cash,10,1,5
38174,64,863,60,7,80,16,1,1596.95,922.97,84.05,673.98,Card,9,0,3
38175,220,1514,66,7,74,16,1,2529.85,1724.4,133.15,805.45,Cash,0,0,4
38176,295,58,246,1,116,9,3,4799.4,3004.28,252.6,1795.12,Card,7,0,1
38177,60,767,7,9,51,5,2,127.8,73.54,14.2,54.26,Card,10,0,5
38178,711,1902,34,2,116,16,2,2724.6,2147.17,143.4,577.43,Card,3,0,5
38179,537,85,104,10,147,8,4,894.2,494.06,157.8,400.14,UPI,4,1,4
38180,914,1265,39,2,3,16,3,3827.55,2435.56,201.45,1391.99,Cash,5,1,5
38181,102,745,190,7,130,8,1,1247.8,827.9,220.2,419.9,Card,6,0,4
38182,1095,1865,90,6,58,11,4,3683.2,2388.37,920.8,1294.83,UPI,2,0,3
38183,531,639,194,8,122,3,3,4660.8,2684.91,1165.2,1975.89,UPI,0,0,4
38184,513,1631,251,11,111,6,5,2607.5,1750.11,1117.5,857.39,UPI,1,0,1
38185,28,709,172,11,14,6,2,3339.0,2470.01,1431.0,868.99,Cash,3,1,3
38186,255,1944,184,7,139,14,1,33.6,20.14,14.4,13.46,Online,9,0,3
38187,388,1733,270,9,68,14,2,1615.6,941.32,692.4,674.28,Online,10,0,1
38188,554,1413,72,3,54,8,1,2528.75,1815.13,446.25,713.62,UPI,5,0,1
38189,865,1420,123,6,100,16,5,11808.5,7886.47,621.5,3922.03,UPI,2,0,5
38190,485,1000,50,6,91,15,1,1379.4,834.49,72.6,544.91,Online,9,0,5
38191,78,588,126,6,94,11,1,2165.6,1496.57,541.4,669.03,Online,8,0,3
38192,1074,1017,186,8,119,5,4,1663.2,932.57,184.8,730.63,Card,1,0,2
38193,295,1903,151,4,57,5,5,594.0,463.1,66.0,130.9,Card,4,1,4
38194,921,110,24,4,128,16,1,408.5,324.38,21.5,84.12,UPI,0,0,3
38195,57,474,160,10,147,9,2,3572.0,2752.01,188.0,819.99,UPI,7,0,3
38196,19,917,182,2,143,15,5,12540.0,7032.66,660.0,5507.34,Card,4,0,5
38197,924,1782,134,7,70,9,1,1503.85,882.4,79.15,621.45,Cash,2,0,3
38198,891,257,96,2,12,10,5,5801.25,4084.23,1933.75,1717.02,Cash,5,0,3
38199,388,1094,239,1,149,15,4,8443.6,6056.65,444.4,2386.95,Cash,7,1,1
38200,77,728,70,3,57,15,5,8084.5,5906.24,425.5,2178.26,UPI,7,0,1
38201,185,1146,141,2,140,16,1,2232.5,1558.86,117.5,673.64,Online,0,0,1
38202,948,907,76,5,85,11,2,2944.0,2243.99,736.0,700.01,Card,7,0,4
38203,12,735,15,4,47,8,4,5327.8,3659.68,940.2,1668.12,UPI,2,0,4
38204,778,305,193,1,23,17,2,1663.5,1120.48,554.5,543.02,Cash,5,1,4
38205,107,861,106,2,76,9,5,3135.0,2480.23,165.0,654.77,Card,10,0,2
38206,1024,814,34,6,96,1,1,1434.0,1059.6,0.0,374.4,Card,10,1,4
38207,907,687,64,1,78,7,4,462.0,277.86,198.0,184.14,UPI,8,0,3
38208,917,1130,177,6,109,1,4,8100.0,4842.28,0.0,3257.72,Card,8,0,2
38209,856,1643,210,9,103,12,2,3551.3,2358.04,626.7,1193.26,UPI,10,0,5
38210,248,143,20,11,140,6,4,8307.6,6622.41,3560.4,1685.19,Online,0,1,5
38211,203,1380,170,4,86,6,2,851.2,507.77,364.8,343.43,Card,1,0,3
38212,520,58,125,5,12,7,4,2217.6,1606.15,950.4,611.45,Card,8,0,3
38213,49,82,253,11,43,14,2,583.8,385.92,250.2,197.88,Cash,8,1,4
38214,371,1579,220,4,80,12,3,6925.8,4700.84,1222.2,2224.96,Cash,1,0,1
38215,434,1496,263,4,58,16,1,2815.8,1882.68,148.2,933.12,Cash,2,0,1
38216,300,326,173,2,19,17,1,1224.75,744.78,408.25,479.97,Online,2,0,4
38217,933,676,191,2,103,5,1,581.4,349.61,64.6,231.79,Card,0,0,5
38218,202,683,57,2,68,1,4,384.0,237.73,0.0,146.27,Cash,4,0,2
38219,89,662,257,7,49,15,2,5280.1,3818.44,277.9,1461.66,Cash,4,0,1
38220,341,1571,243,8,89,20,1,2523.2,1661.1,132.8,862.1,UPI,0,1,1
38221,980,1236,145,4,124,19,3,7418.55,5538.25,390.45,1880.3,Online,7,0,5
38222,535,1499,133,6,45,5,1,868.5,563.9,96.5,304.6,Online,5,1,1
38223,811,798,246,3,46,13,5,7578.0,5982.24,842.0,1595.76,Cash,1,1,1
38224,680,1645,103,3,53,3,1,692.0,474.26,173.0,217.74,Card,0,0,3
38225,582,1415,108,3,20,11,4,9126.4,7043.67,2281.6,2082.73,UPI,6,0,5
38226,831,1843,168,9,58,4,2,3317.4,2345.53,368.6,971.87,Card,2,1,2
38227,285,623,154,8,15,6,2,770.0,449.3,330.0,320.7,UPI,8,0,3
38228,159,1858,111,7,12,14,3,3196.2,1906.53,1369.8,1289.67,Online,7,1,5
38229,284,334,41,9,48,9,5,4450.75,3345.78,234.25,1104.97,UPI,1,0,2
38230,815,248,240,4,38,9,3,7216.2,4514.33,379.8,2701.87,Cash,6,1,4
38231,989,1869,263,1,85,15,5,14079.0,9856.09,741.0,4222.91,UPI,3,0,3
38232,432,1678,107,2,35,7,2,2312.8,1589.53,991.2,723.27,UPI,0,0,3
38233,329,1041,200,11,33,14,3,718.2,500.57,307.8,217.63,Cash,3,1,5
38234,534,1157,170,4,99,20,1,577.6,366.42,30.4,211.18,Cash,8,0,2
38235,445,36,196,2,58,12,3,2986.05,2273.08,526.95,712.97,UPI,2,0,2
38236,85,1535,16,8,98,10,5,296.25,222.82,98.75,73.43,Cash,4,0,4
38237,838,660,71,2,130,15,3,6133.2,3459.48,322.8,2673.72,Card,1,0,3
38238,782,1745,180,9,79,3,4,620.8,416.59,155.2,204.21,Online,10,0,3
38239,107,321,95,2,72,4,2,459.0,311.16,51.0,147.84,Cash,6,1,2
38240,412,701,51,2,145,9,3,2499.45,1508.38,131.55,991.07,Cash,7,0,2
38241,247,307,234,4,60,15,1,2842.4,1604.69,149.6,1237.71,UPI,6,0,3
38242,463,37,205,11,83,9,3,1610.25,993.23,84.75,617.02,Online,8,1,5
38243,451,361,145,10,8,16,2,4945.7,2872.47,260.3,2073.23,UPI,1,1,1
38244,236,1586,131,10,116,15,2,4014.7,2301.5,211.3,1713.2,Online,7,1,4
38245,988,1534,124,8,44,5,3,4182.3,2837.23,464.7,1345.07,UPI,3,0,5
38246,246,1324,32,10,131,15,2,5316.2,3820.66,279.8,1495.54,UPI,2,0,5
38247,972,795,44,2,50,13,1,1057.5,693.8,117.5,363.7,Cash,9,0,3
38248,735,314,108,3,118,16,3,8128.2,4765.53,427.8,3362.67,Online,10,0,4
38249,861,1820,237,10,15,14,3,2415.0,1344.91,1035.0,1070.09,Card,3,1,4
38250,1010,1298,131,8,103,14,5,7395.5,4131.24,3169.5,3264.26,UPI,6,0,4
38251,278,426,222,6,48,1,4,8616.0,5665.85,0.0,2950.15,UPI,10,0,1
38252,745,1893,33,5,82,16,2,1679.6,1300.43,88.4,379.17,Online,2,0,1
38253,413,1678,137,2,66,8,4,9482.6,7146.0,1673.4,2336.6,Card,9,0,2
38254,914,1627,3,7,104,4,2,874.8,675.75,97.2,199.05,UPI,10,0,5
38255,419,326,189,5,112,7,5,6167.0,4334.6,2643.0,1832.4,UPI,10,0,5
38256,479,1696,18,4,147,15,2,1753.7,1304.76,92.3,448.94,Online,9,0,2
38257,770,1890,62,3,51,12,5,6392.0,4428.34,1128.0,1963.66,UPI,6,0,4
38258,633,1991,268,10,94,10,2,1620.0,1000.13,540.0,619.87,Online,7,0,2
38259,69,516,13,7,110,1,4,3724.0,2603.36,0.0,1120.64,UPI,8,0,1
38260,59,1572,40,1,86,4,4,9529.2,5530.49,1058.8,3998.71,UPI,5,1,2
38261,818,837,195,4,48,2,5,645.0,369.37,215.0,275.63,UPI,9,0,5
38262,742,1764,174,5,45,18,3,4910.55,3880.53,258.45,1030.02,Cash,7,0,2
38263,607,957,154,11,45,7,5,1925.0,1418.58,825.0,506.42,UPI,3,1,5
38264,1088,36,114,2,92,8,4,5491.0,4065.85,969.0,1425.15,Online,10,0,4
38265,338,533,217,2,47,9,4,7216.2,4156.2,379.8,3060.0,UPI,10,0,1
38266,695,1234,42,8,8,9,2,283.1,198.35,14.9,84.75,Online,10,1,5
38267,736,1891,105,4,132,14,3,2448.6,1500.73,1049.4,947.87,UPI,1,0,4
38268,577,1428,169,8,140,8,2,2786.3,1604.87,491.7,1181.43,Cash,3,0,3
38269,785,1840,152,4,122,3,5,8076.0,5182.55,2019.0,2893.45,Card,3,0,4
38270,874,818,125,7,34,6,4,2217.6,1557.46,950.4,660.14,Cash,0,0,4
38271,595,1639,179,6,127,5,5,10278.0,6485.64,1142.0,3792.36,Cash,7,1,3
38272,1076,960,81,10,4,15,4,7201.0,5238.34,379.0,1962.66,Card,7,0,2
38273,406,1044,11,6,121,1,2,5438.0,3525.63,0.0,1912.37,Cash,7,0,1
38274,952,1508,72,9,16,10,4,8925.0,5222.23,2975.0,3702.77,Card,1,0,1
38275,549,575,17,4,117,2,2,2293.5,1614.68,764.5,678.82,Cash,6,0,5
38276,1046,1528,189,10,118,14,5,6167.0,3883.45,2643.0,2283.55,Cash,2,1,3
38277,835,1689,200,3,143,15,3,974.7,653.91,51.3,320.79,Cash,10,0,2
38278,574,191,246,8,31,1,2,3368.0,2317.73,0.0,1050.27,Online,0,0,2
38279,572,1170,72,4,32,10,3,6693.75,3966.31,2231.25,2727.44,Card,2,1,2
38280,566,847,123,4,76,14,2,3480.4,2523.88,1491.6,956.52,Online,10,0,2
38281,885,1709,58,10,18,20,1,2349.35,1600.29,123.65,749.06,UPI,10,1,5
38282,651,1636,225,10,69,8,4,9669.6,6264.23,1706.4,3405.37,UPI,6,0,5
38283,849,1669,217,4,59,9,1,1804.05,1324.95,94.95,479.1,Cash,7,0,1
38284,48,1177,104,7,107,17,2,394.5,269.07,131.5,125.43,UPI,8,0,1
38285,167,862,232,10,10,13,3,3164.4,2170.04,351.6,994.36,Online,2,0,4
38286,516,416,112,3,89,19,4,10807.2,6063.49,568.8,4743.71,Online,9,0,3
38287,520,750,11,11,39,18,3,7749.15,4576.43,407.85,3172.72,Cash,8,1,3
38288,875,728,119,5,79,18,5,5961.25,4114.64,313.75,1846.61,Card,5,0,1
38289,451,236,24,6,111,6,1,301.0,212.5,129.0,88.5,Online,9,0,2
38290,81,158,249,2,4,19,5,13309.5,10619.91,700.5,2689.59,Online,5,0,2
38291,4,210,193,10,79,13,2,1996.2,1470.81,221.8,525.39,Online,0,0,5
38292,563,1876,203,2,5,17,3,3366.0,2281.39,1122.0,1084.61,UPI,9,0,4
38293,907,1363,153,8,24,8,2,382.5,279.28,67.5,103.22,Cash,0,1,4
38294,374,594,213,5,3,4,3,6145.2,4246.06,682.8,1899.14,UPI,10,0,5
38295,548,794,76,2,17,10,4,5520.0,3360.55,1840.0,2159.45,Card,4,0,5
38296,957,389,49,10,133,6,1,2037.0,1582.77,873.0,454.23,UPI,4,0,5
38297,196,1275,78,11,137,4,5,5269.5,3954.43,585.5,1315.07,Card,5,1,5
38298,601,491,183,9,96,14,1,1851.5,1077.02,793.5,774.48,Card,7,1,3
38299,758,127,109,5,25,11,5,4164.0,2549.62,1041.0,1614.38,Card,8,0,1
38300,1004,278,253,7,129,12,3,1063.35,746.5,187.65,316.85,Card,1,0,1
38301,606,919,218,11,114,13,1,1341.9,865.83,149.1,476.07,Cash,9,0,2
38302,1063,1020,174,3,69,10,3,3876.75,2413.79,1292.25,1462.96,Card,2,0,1
38303,571,1146,238,2,70,8,5,8674.25,4877.65,1530.75,3796.6,Online,8,0,4
38304,690,930,168,2,139,14,1,1290.1,748.16,552.9,541.94,UPI,5,0,4
38305,765,1899,228,9,33,5,4,5061.6,3961.53,562.4,1100.07,Online,2,0,2
38306,747,1279,187,10,53,6,5,2380.0,1739.02,1020.0,640.98,UPI,9,0,2
38307,988,1052,77,3,81,1,1,1319.0,873.55,0.0,445.45,Card,2,1,1
38308,963,1186,56,8,94,18,4,1976.0,1431.31,104.0,544.69,Online,10,1,2
38309,375,392,91,5,64,19,4,8846.4,6732.04,465.6,2114.36,Card,0,0,1
38310,691,865,228,7,102,20,5,6678.5,4276.04,351.5,2402.46,Cash,9,0,4
38311,353,428,240,10,87,18,3,7216.2,4217.43,379.8,2998.77,Card,2,0,4
38312,630,1116,124,10,78,12,5,6583.25,4057.44,1161.75,2525.81,Cash,4,1,3
38313,207,863,114,4,114,3,1,1292.0,857.13,323.0,434.87,UPI,1,0,1
38314,724,1832,241,2,117,8,4,2267.8,1688.4,400.2,579.4,Card,8,1,2
38315,889,694,231,2,136,3,5,3620.0,2724.11,905.0,895.89,UPI,3,0,4
38316,28,841,230,5,76,5,5,4972.5,3182.33,552.5,1790.17,Online,4,0,2
38317,1056,798,79,7,21,8,4,7517.4,4695.73,1326.6,2821.67,Card,9,0,2
38318,155,979,32,6,65,10,1,2098.5,1576.29,699.5,522.21,Card,0,0,2
38319,4,751,111,8,6,3,5,6088.0,4610.37,1522.0,1477.63,UPI,10,0,4
38320,21,484,23,8,81,15,3,6056.25,4337.38,318.75,1718.87,Online,7,0,1
38321,37,304,119,6,49,14,5,4392.5,3279.32,1882.5,1113.18,UPI,6,1,3
38322,913,45,263,1,83,2,5,11115.0,8585.59,3705.0,2529.41,Online,6,0,4
38323,102,839,176,1,111,18,2,4094.5,2894.61,215.5,1199.89,Cash,1,0,5
38324,849,1528,15,9,123,16,4,5954.6,3961.04,313.4,1993.56,Online,8,1,5
38325,451,610,205,1,103,12,5,2401.25,1773.76,423.75,627.49,Online,8,0,4
38326,42,378,224,5,22,14,1,821.8,542.6,352.2,279.2,Online,6,0,3
38327,934,1916,118,2,33,16,2,562.4,350.79,29.6,211.61,Cash,4,0,1
38328,1067,87,254,6,140,16,5,1453.5,941.17,76.5,512.33,Cash,10,0,2
38329,768,342,28,2,97,8,3,3179.85,1977.36,561.15,1202.49,Online,7,1,2
38330,373,1609,186,2,26,13,4,1663.2,1317.39,184.8,345.81,Cash,1,0,2
38331,761,872,30,10,92,2,4,5328.0,4031.18,1776.0,1296.82,Card,5,0,3
38332,1053,1682,2,5,69,7,3,4809.0,3453.35,2061.0,1355.65,Cash,4,0,3
38333,911,1205,176,5,123,2,2,3232.5,1788.07,1077.5,1444.43,Card,5,0,2
38334,995,447,44,3,51,2,1,881.25,555.42,293.75,325.83,Online,8,0,2
38335,750,879,200,3,97,12,1,290.7,184.34,51.3,106.36,Cash,7,1,1
38336,1013,1433,203,4,14,12,1,1271.6,927.12,224.4,344.48,Card,8,0,2
38337,339,831,176,9,14,7,3,4525.5,3120.32,1939.5,1405.18,Cash,4,0,2
38338,981,1924,249,4,15,17,4,8406.0,4929.28,2802.0,3476.72,Card,2,0,3
38339,856,1956,171,7,55,17,4,5031.0,3276.58,1677.0,1754.42,UPI,2,0,1
38340,118,1874,169,2,116,8,3,4179.45,2881.84,737.55,1297.61,Card,4,0,4
38341,1036,1064,214,9,38,10,1,30.75,23.51,10.25,7.24,Online,2,0,1
38342,1040,111,220,6,3,4,1,2444.4,1428.07,271.6,1016.33,Card,10,1,1
38343,611,487,104,10,132,20,2,499.7,349.94,26.3,149.76,Cash,10,1,2
38344,152,358,57,6,56,19,4,364.8,274.66,19.2,90.14,UPI,6,0,3
38345,734,1444,141,6,48,10,5,8812.5,5938.58,2937.5,2873.92,Card,4,0,4
38346,31,294,100,8,123,15,5,7566.75,5736.56,398.25,1830.19,Card,4,0,4
38347,919,119,160,9,147,18,1,1786.0,1391.63,94.0,394.37,UPI,0,1,4
38348,483,262,165,9,41,3,5,9536.0,5358.95,2384.0,4177.05,UPI,9,1,4
38349,240,69,140,2,95,19,5,6113.25,4859.92,321.75,1253.33,Cash,6,0,1
38350,505,1862,78,10,132,19,5,5562.25,4203.91,292.75,1358.34,UPI,6,0,5
38351,28,979,130,5,29,12,2,1098.2,681.29,193.8,416.91,Online,0,0,4
38352,155,1060,226,2,2,4,5,1075.5,592.38,119.5,483.12,Cash,0,1,4
38353,491,1887,144,8,48,17,5,11171.25,6831.63,3723.75,4339.62,Card,2,0,3
38354,58,1864,242,7,145,2,2,3114.0,2223.33,1038.0,890.67,Cash,1,0,4
38355,781,1993,67,6,112,3,5,11936.0,9520.97,2984.0,2415.03,Cash,3,1,3
38356,463,770,191,11,76,16,5,3068.5,1798.66,161.5,1269.84,Card,7,1,3
38357,690,409,177,6,113,6,4,5670.0,4254.88,2430.0,1415.12,Online,1,0,2
38358,1052,1296,129,8,95,1,5,1505.0,1101.57,0.0,403.43,Online,0,0,4
38359,71,1589,94,6,64,6,2,3578.4,2499.87,1533.6,1078.53,UPI,0,0,2
38360,327,1173,100,3,98,12,1,1354.05,899.34,238.95,454.71,Cash,6,1,2
38361,869,1621,176,10,16,18,3,6141.75,3901.97,323.25,2239.78,UPI,0,0,4
38362,916,1999,51,3,128,3,4,2806.4,1565.25,701.6,1241.15,Online,0,1,2
38363,817,1364,26,6,130,5,3,4152.6,2633.64,461.4,1518.96,Online,2,0,5
